artistID,name,pred. weight,names sim.,tags sim.,sc. weight,sc. names,sc. tags,ratio
289,Britney Spears,97.23487091064453,4.045612638994627,68.15713244419271,0.36558547976584665,0.9019911616258379,1.0,0.707030656556674
3032,Comeback Kid,265.97027587890625,2.9610877006428153,3.151555224901356,1.0,0.704167686110829,0.04822890211145819,0.6913128548666232
89,Lady Gaga,97.23487091064453,3.4101089822287003,62.84830385420908,0.36558547976584665,0.7860717045085216,0.9222714445170512,0.6451171626131575
291,Kelly Clarkson,163.38990783691406,3.450240291305672,26.76405003845796,0.6143164204984467,0.7933918819962229,0.3939483168744867,0.6418729843727652
329,Justin Timberlake,145.25033569335938,4.0385961939903225,19.45827284156079,0.5461149190952844,0.9007113224193547,0.2869816859935235,0.6361268338045604
704,The Pretty Reckless,210.12721252441406,2.7950164215494286,12.835736882112167,0.7900402096814871,0.67387534662493,0.19001864696584733,0.6235699519157363
72,Depeche Mode,97.23487091064453,3.434821486411081,54.02500564361074,0.36558547976584665,0.7905794048786646,0.7930862178930342,0.6210831974364114
292,Christina Aguilera,97.23487091064453,3.4133392730076033,52.38956695596055,0.36558547976584665,0.786660927795335,0.7691411451491483,0.6147267920543025
163,Pink Floyd,116.79064178466797,2.79456469869188,51.11625298329114,0.43911163154878874,0.6737929498238148,0.7504980765146508,0.5952614478519715
233,Nine Inch Nails,97.23487091064453,4.078821104672311,26.212634799789566,0.36558547976584665,0.9080485733685906,0.3858748390353554,0.586628589060846
1677,Criss Angel,149.2833251953125,4.020853353601519,0.8010055762742629,0.5612782281854676,0.8974749280985792,0.013813620909225938,0.586263986695464
333,Avril Lavigne,97.23487091064453,3.4676336973448314,40.42464092326094,0.36558547976584665,0.796564537517579,0.593958164343031,0.5836516397819764
1412,Led Zeppelin,97.23487091064453,3.4903667597435595,39.48330708463303,0.36558547976584665,0.8007111765240092,0.5801757416741552,0.5825538108507735
159,The Cure,132.86276245117188,2.8976133480991053,34.77610337362696,0.4995398903585115,0.6925896056239529,0.5112558022527157,0.5791029588435289
227,The Beatles,97.23487091064453,2.645779608775423,59.06203079526841,0.36558547976584665,0.6466537088979056,0.8668351970385144,0.5782627148732038
599,David Bowie,97.23487091064453,3.5983680752387035,35.292212511879434,0.36558547976584665,0.8204112265974652,0.5188123502007137,0.5781611525854675
55,Kylie Minogue,97.23487091064453,3.6803795068148957,33.13464146758863,0.36558547976584665,0.8353705750205817,0.48722254130370457,0.5778269301753123
230,Green Day,97.23487091064453,3.636180087890479,32.04329836709855,0.36558547976584665,0.8273083513149101,0.4712437766290595,0.5714062877581146
154,Radiohead,97.23487091064453,2.747162152869322,52.86668710472446,0.36558547976584665,0.6651464576766366,0.77612684064235,0.5675181431054633
152,Porcupine Tree,110.9996566772461,3.8499961020860205,18.106831339256424,0.41733857781830924,0.8663096002057008,0.26719472282202117,0.5668982157740082
1246,Panic! At the Disco,97.23487091064453,3.9362192230701396,21.904683043519753,0.36558547976584665,0.8820371845697372,0.3228004976002485,0.5636091652542833
851,Manic Street Preachers,98.8671646118164,4.3165942452123165,10.572171263306249,0.37172260804372625,0.951419737444565,0.1568769316498526,0.560632324525287
228,Kings of Leon,97.23487091064453,3.7626595210224556,25.03923551255612,0.36558547976584665,0.8503789144329518,0.36869465887782304,0.560124689455084
7,Marilyn Manson,97.23487091064453,3.7906000589104223,24.08349877155293,0.36558547976584665,0.8554754263869844,0.35470135789984053,0.5593646340411005
1083,Siouxsie and the Banshees,102.79651641845703,4.073200956765472,14.168131724450085,0.38649625819563127,0.9070234266407255,0.20952674082731762,0.5593132221000063
207,Arctic Monkeys,97.23487091064453,3.3380921144492763,35.108792519302845,0.36558547976584665,0.7729354209837909,0.5161268291242619,0.5586337261247074
