movieID,title,pred. rating,genres sim.,titles sim.,tags sim.,sc. rating,sc. genres,sc. titles,sc. tags,ratio
3257,Caddyshack,4.9999847412109375,2.9277777777777785,4.419229321764343,1.5558465852791277,1.0,1.0,0.8840561248034142,0.0943000929580852,0.89783562177615
9111,Little Miss Sunshine,4.9999847412109375,2.9277777777777785,3.3947849281270592,4.54223419896586,1.0,1.0,0.6897712899248403,0.2652845851950984,0.8955055875119938
5291,Claire of the Moon,4.9999847412109375,2.9277777777777785,4.4950806584884,0.0,1.0,1.0,0.8984412534861238,0.005220685729285924,0.890366193921541
1964,Torn Curtain,4.9999847412109375,2.9277777777777785,4.299406577912484,0.36690298726783027,1.0,1.0,0.8613318635857786,0.026227577363418606,0.8887559440949199
1122,Rosencrantz & Guildenstern Are Dead,4.9999847412109375,2.9277777777777785,4.1578787825474315,0.7177668510981853,1.0,1.0,0.8344912614759843,0.04631615505721924,0.8880807416533204
9632,I Am Legend,4.9999847412109375,2.9277777777777785,3.700672900956578,2.1090229973591295,1.0,1.0,0.7477826321330017,0.1259719990105705,0.8873754631143572
1123,Manhattan,4.9999847412109375,2.9277777777777785,3.711335878707602,2.07181582130299,1.0,1.0,0.7498048549930596,0.12384171623134398,0.8873646571224404
3261,The Virgin Suicides,4.9999847412109375,2.9277777777777785,3.905080632746127,1.408424361365133,1.0,1.0,0.7865483500824497,0.08585948933889613,0.8872407839421347
6720,The Lord of the Rings: The Return of the King,4.9999847412109375,2.666666666666667,3.4305048649646874,8.995732445310532,1.0,0.9108159392789372,0.696545539531236,0.5202679412871822,0.8860077237934167
8212,Barbarians at the Gate,4.9999847412109375,2.9277777777777785,4.2276931284351535,0.0,1.0,1.0,0.8477314810010219,0.005220685729285924,0.8852952166730308
4251,Getting Even with Dad,4.9999847412109375,2.9277777777777785,4.189630210133969,0.0,1.0,1.0,0.8405128873486264,0.005220685729285924,0.8845733573077913
5879,Eye of God,4.9999847412109375,2.9277777777777785,4.184247677647788,0.0,1.0,1.0,0.8394920955498706,0.005220685729285924,0.8844712781279157
2856,"'night, Mother",4.9999847412109375,2.9277777777777785,4.088217274459701,0.2374898839229537,1.0,1.0,0.8212800274839038,0.0188180791245336,0.8840098106608438
3082,The Asphalt Jungle,4.9999847412109375,2.9277777777777785,4.087341892490034,0.23978767993136646,1.0,1.0,0.8211140121857687,0.018949638565097203,0.8840063650750866
6396,Three O'Clock High,4.9999847412109375,2.9277777777777785,4.149746231669948,0.0,1.0,1.0,0.8329489314928373,0.005220685729285924,0.8838169617222124
3,Waiting to Exhale,4.9999847412109375,2.9277777777777785,4.148718741966721,0.0,1.0,1.0,0.8327540691180996,0.005220685729285924,0.8837974754847386
16,Sense and Sensibility,4.9999847412109375,2.9277777777777785,3.778902557989118,1.2150468166329782,1.0,1.0,0.7626188068376247,0.07478773122399784,0.8837406538061623
7705,The Manchurian Candidate,4.9999847412109375,2.9277777777777785,3.896822951649972,0.7415308234200009,1.0,1.0,0.7849822892808964,0.04767675229595608,0.8832659041576854
2035,Blame It on Rio,4.9999847412109375,2.9277777777777785,4.104288461319127,0.0,1.0,1.0,0.8243279116879456,0.005220685729285924,0.8829548597417232
6138,How to Deal,4.9999847412109375,2.9277777777777785,4.088187165597306,0.0,1.0,1.0,0.8212743173688452,0.005220685729285924,0.8826495003098132
3981,Startup.com,4.9999847412109375,2.9277777777777785,4.0229858395820735,0.1123941156756346,1.0,1.0,0.8089089523598599,0.011655768272205424,0.8820564720632066
7933,The Phantom of the Opera,4.9999847412109375,2.9277777777777785,3.9052609198382537,0.4733701257306254,1.0,1.0,0.7865825413456771,0.03232331306984804,0.8818905854415526
10060,Cadillac Records,4.9999847412109375,2.9277777777777785,4.016321150212468,0.06389769087601439,1.0,1.0,0.8076450008152637,0.008879123830047153,0.8816524124645311
9676,The Cheyenne Social Club,4.9999847412109375,2.9277777777777785,4.022057356161888,0.0,1.0,1.0,0.8087328664257686,0.005220685729285924,0.8813953552155055
7078,"He Said, She Said",4.9999847412109375,2.9277777777777785,4.017027562618936,0.0,1.0,1.0,0.8077789712079949,0.005220685729285924,0.8812999656937281
520,Sleepless in Seattle,4.9999847412109375,2.9277777777777785,3.4472060699691287,1.8839259297461886,1.0,1.0,0.699712906034205,0.1130841516214885,0.8812797057655694
5142,La terra trema: Episodio del mare,4.9999847412109375,2.9277777777777785,3.967122732914432,0.14251631673509163,1.0,1.0,0.7983145711302531,0.013380403490221952,0.8811694974620475
359,Reality Bites,4.9999847412109375,2.9277777777777785,3.8850912476155655,0.40846486304805096,1.0,1.0,0.7827573835707131,0.028607186826748073,0.8811364570397462
9504,Joshua,4.9999847412109375,2.9277777777777785,3.9699291438538347,0.12020357321018925,1.0,1.0,0.7988468041039016,0.012102895806847152,0.881094969991075
213,Don Juan DeMarco,4.9999847412109375,2.9277777777777785,3.877308329818584,0.3058855802676741,1.0,1.0,0.7812813611448484,0.0227340488255537,0.8804015409970403
6738,Uzak,4.9999847412109375,2.9277777777777785,3.9650933670466815,0.0,1.0,1.0,0.7979297039622809,0.005220685729285924,0.8803150389691567
9649,Wristcutters: A Love Story,4.9999847412109375,2.9277777777777785,3.756941526770638,0.6869028237630305,1.0,1.0,0.7584539196553184,0.04454904685662773,0.8803002966511947
8997,Doogal,4.9999847412109375,2.9277777777777785,3.882221164140486,0.21484050842919755,1.0,1.0,0.7822130751655845,0.01752129770522398,0.8799734372870809
6603,The Secret of My Succe$s,4.9999847412109375,2.9277777777777785,3.895931278219061,0.15258622082718962,1.0,1.0,0.784813184323745,0.013956952036757482,0.8798770136360503
8758,Four Brothers,4.9999847412109375,2.9277777777777785,3.8344832000595224,0.307290716397558,1.0,1.0,0.7731596189443256,0.022814499362714707,0.8795974118307041
6955,Belles on Their Toes,4.9999847412109375,2.9277777777777785,3.8901773146469587,0.11299031179953893,1.0,1.0,0.7837219509982014,0.011689903255572037,0.8795411854253774
5623,Confessions of a Dangerous Mind,4.9999847412109375,2.9277777777777785,3.6181976634043007,1.0014842410756692,1.0,1.0,0.7321412874109876,0.0625602868108408,0.8794701574221829
3098,Volunteers,4.9999847412109375,2.9277777777777785,3.854564569795681,0.16872055926810325,1.0,1.0,0.7769680302427396,0.014880717476064963,0.8791848747718805
9417,The Invisible,4.9999847412109375,2.9277777777777785,3.789728742477523,0.2893545001024428,1.0,1.0,0.7646719816890452,0.021787568089018626,0.8786459549778064
2030,Toys,4.9999847412109375,2.9277777777777785,3.7213714562143934,0.47355063495189165,1.0,1.0,0.7517080920364051,0.03233364805697458,0.878404174009338
9486,Hot Rod,4.9999847412109375,2.9277777777777785,3.8606798746034894,0.0,1.0,1.0,0.7781277915652638,0.005220685729285924,0.878334847729455
5518,Zhestokiy romans,4.9999847412109375,2.9277777777777785,3.7924524321903896,0.2051830721020311,1.0,1.0,0.7651885266664119,0.01696836484441784,0.878215689151083
2449,Tarzan,4.9999847412109375,2.9277777777777785,3.659024296452037,0.6086197944080975,1.0,1.0,0.7398840167475845,0.04006698164724781,0.8779950998394833
6174,White Lightning,4.9999847412109375,2.9277777777777785,3.8267333368740966,0.0,1.0,1.0,0.7716898652918447,0.005220685729285924,0.8776910551021131
3854,"""Grey's Anatomy""",4.9999847412109375,2.9277777777777785,3.826071805663057,0.0,1.0,1.0,0.7715644065720723,0.005220685729285924,0.8776785092301358
4737,Falling in Love,4.9999847412109375,2.9277777777777785,3.823989057221856,0.0,1.0,1.0,0.7711694154534663,0.005220685729285924,0.8776390101182753
4280,The January Man,4.9999847412109375,2.9277777777777785,3.818301947034491,0.0,1.0,1.0,0.7700908608041842,0.005220685729285924,0.8775311546533471
9556,Feast of Love,4.9999847412109375,2.9277777777777785,3.7511940573917073,0.20505727780201718,1.0,1.0,0.7573639179468893,0.016961162539393664,0.8774325080486284
10042,Joi gin a long,4.9999847412109375,2.9277777777777785,3.78971511659919,0.0,1.0,1.0,0.7646693975551104,0.005220685729285924,0.8769890083284397
6383,Phenomenon,4.9999847412109375,2.9277777777777785,3.7883228187918605,0.0,1.0,1.0,0.7644053496953349,0.005220685729285924,0.8769626035424621
9579,Persepolis,4.9999847412109375,2.9277777777777785,3.5946825852865922,0.6304776702583748,1.0,1.0,0.727681676818523,0.04131844605411545,0.8769000122872639
9250,Shut Up & Sing,4.9999847412109375,2.9277777777777785,3.711335878707602,0.20285513166026378,1.0,1.0,0.7498048549930596,0.016835079495734585,0.8766639934488795
9820,Stuck,4.9999847412109375,2.9277777777777785,3.6932423870275777,0.2404071464203785,1.0,1.0,0.7463734427414397,0.01898510588440838,0.8765358548625848
1408,Le mΘpris,4.9999847412109375,2.9277777777777785,3.653657114720988,0.3578209872313298,1.0,1.0,0.7388661362038901,0.025707590889586258,0.8764573727093478
2179,Romancing the Stone,4.9999847412109375,2.9277777777777785,3.421400246986515,1.0956531422631737,1.0,1.0,0.694818858013422,0.06795189159793188,0.8762770749611354
9896,Stellet licht,4.9999847412109375,2.9277777777777785,3.740224057656592,0.0,1.0,1.0,0.7552834686805434,0.005220685729285924,0.8760504154409829
348,It Could Happen to You,4.9999847412109375,2.9277777777777785,3.585505060178651,0.4514071647304139,1.0,1.0,0.7259411685378738,0.031065832052503982,0.8757007000590378
