artistID,name,pred. weight,names sim.,tags sim.,sc. weight,sc. names,sc. tags,ratio,movie titles sim.,sc. movie titles,final ratio
289,Britney Spears,97.23487091064453,4.045612638994627,68.15713244419271,0.2639421338889535,0.9019911616258379,1.0,0.6663733182059166,4.293464329763379,0.8317149936033347,0.7490441559046257
5838,Yngwie J. Malmsteen's Rising Force,97.23487091064453,4.036703973628984,0.20372935403360612,0.2639421338889535,0.9003661707358082,0.00506867516607809,0.4667370568831203,5.141732629746634,0.9664833261138861,0.7166101914985032
10093,Heroes Of Might & Magic III Soundtrack,97.23487091064453,4.095583083489291,0.0,0.2639421338889535,0.9111060529975266,0.0020857970923003695,0.47043643417305214,5.0191370927064956,0.9470060026061455,0.7087212183895988
15725,"Lucia Popp, Siegfried Jerusalem, Etc.; Bernard Haitink: Bavarian Radio Symphony Orchestra & Chorus",97.23487091064453,4.075247594070978,0.0,0.2639421338889535,0.9073967448472291,0.0020857970923003695,0.46895271091293317,4.990374382558993,0.9424363369883925,0.7056945239506628
923,Children of Bodom,97.23487091064453,3.9557423848923436,12.867279410828456,0.2639421338889535,0.8855983195774575,0.19048047298863932,0.4979122759842922,4.788565437640085,0.9103740107256149,0.7041431433549535
10781,"Demi Lovato, Meaghan Martin, Jordan Francis, Alyson Stoner, Matthew ""Mdot"" Finley & Roshon Fegan",0.0,4.582925155211169,0.0,0.0,1.0,0.0020857970923003695,0.4004171594184601,5.352695631579731,1.0,0.7002085797092301
12455,Muhammed Celalettin Y├╝ksel,222.96994018554688,3.410309086065647,0.0,0.605247492535345,0.7861082045788186,0.0020857970923003695,0.5569594382641256,4.361253829857147,0.8424850269637011,0.6997222326139134
9632,Kula Shaker,202.73143005371094,3.2789960851632736,2.9870522639502344,0.5503104570777786,0.7621559713933921,0.04582035240775829,0.5341506418700199,4.496782602922778,0.8640171138678286,0.6990838778689243
3543,Blood Stain Child,97.23487091064453,3.9028239883262237,1.3704425635974118,0.2639421338889535,0.8759457050941976,0.02215096194651248,0.46038532798256293,4.951871328489435,0.9363191776018868,0.6983522527922248
1177,Diablo Swing Orchestra,97.23487091064453,3.8231118566231657,1.3186762487663963,0.2639421338889535,0.8614057619572757,0.021393031867157106,0.4544177647119231,4.9870499717353445,0.9419081723696133,0.6981629685407682
8118,Hound Dog Taylor & the House Rockers,97.23487091064453,3.9345702793165387,0.47872502944390827,0.2639421338889535,0.8817364079137741,0.009094990246966124,0.46009041477048424,4.945126850313091,0.93524765096639,0.6976690328684371
8973,"Snoop Dogg, Charlie Wilson & Justin Timberlake",97.23487091064453,4.394462837037922,0.0,0.2639421338889535,0.9656234084932098,0.0020857970923003695,0.4922433763713254,4.71557987998253,0.8987784555185471,0.6955109159449362
718,Johnny Cash,171.56016540527344,3.407272887061289,13.142936324923244,0.46569667572266576,0.7855543847281565,0.19451646951372986,0.5394037180830749,4.411574973841408,0.850479781294278,0.6949417496886765
12295,Tiger Lou,97.23487091064453,4.124626550965027,0.9271690202931127,0.2639421338889535,0.9164037455391004,0.015660827330024937,0.4752705172372266,4.809847287492772,0.9137551572537159,0.6945128372454712
344,Taylor Swift,97.23487091064453,3.7309476786140796,21.970985294971452,0.2639421338889535,0.8445944952293298,0.3237712537931177,0.5081689024059369,4.602062733882149,0.8807434582286483,0.6944561803172926
17127,Nusrat Fateh Ali Khan & Party,97.23487091064453,4.094552118599263,0.3370743110296728,0.2639421338889535,0.9109179991774005,0.007021028818594897,0.47134825899026056,4.830359564655112,0.9170140381870447,0.6941811485886527
329,Justin Timberlake,109.24813079833984,4.0385961939903225,19.45827284156079,0.29655189024513495,0.9007113224193547,0.2869816859935235,0.5363016222645006,4.416347760235757,0.8512380560804608,0.6937698391724807
4367,Green Romance Orchestra,97.23487091064453,4.2603190649347376,0.0,0.2639421338889535,0.9411548266490024,0.0020857970923003695,0.48245594363364247,4.754964672377143,0.9050357007762101,0.6937458222049263
7932,Jane Birkin & Serge Gainsbourg,97.23487091064453,4.233847607207272,1.2685317704522228,0.2639421338889535,0.9363262832154561,0.020658847706048453,0.48423913638297356,4.732054697849221,0.9013958865039472,0.6928175114434604
1634,Souls of Mischief,97.23487091064453,3.9207531303478866,0.8932257942910888,0.2639421338889535,0.8792160818852723,0.015163851795620518,0.4602960566688144,4.878223319832693,0.9246183757216471,0.6924572161952307
1677,Criss Angel,113.92893981933594,4.020853353601519,0.8010055762742629,0.3092578537514137,0.8974749280985792,0.013813620909225938,0.4854558369218424,4.710742686114711,0.8980099480173128,0.6917328924695776
461,Miley Cyrus,97.23487091064453,3.7378163137350664,24.398275239279506,0.2639421338889535,0.84584737307808,0.3593101185184401,0.5157778264905014,4.512927355432758,0.8665821058339419,0.6911799661622217
3357,Notorious B.I.G.,97.23487091064453,3.9654602759706368,2.3569463952168634,0.2639421338889535,0.8873709178089982,0.03659473546650299,0.46784416777248133,4.8134189516610855,0.9143226041620358,0.6910833859672586
851,Manic Street Preachers,98.05636596679688,4.3165942452123165,10.572171263306249,0.2661720659706172,0.951419737444565,0.1568769316498526,0.5184121076960434,4.492565549320722,0.8633471309366406,0.690879619316342
3071,Paul McCartney & Wings,97.23487091064453,4.220942824195461,4.89666505903976,0.2639421338889535,0.9339723778916715,0.07377971134696314,0.49392174698164265,4.644665444248351,0.8875119490900848,0.6907168480358638
15209,Deadboy & the Elephantmen,97.23487091064453,3.917717112964711,0.3511353767554876,0.2639421338889535,0.8786622951633399,0.007226902168787535,0.4584871520546749,4.865068986009544,0.922528485489196,0.6905078187719355
6422,Mates of State,97.23487091064453,3.6894146364088813,1.5202538609599845,0.2639421338889535,0.8370186337002898,0.02434440547960933,0.44525318813161924,4.938245098368453,0.9341543150084761,0.6897037515700477
2959,Eyes Set to Kill,97.23487091064453,3.664797154759352,6.3282331892490875,0.2639421338889535,0.8325282659769456,0.0947398386048937,0.45753612766733837,4.858910440292622,0.9215500486703545,0.6895430881688465
920,Dream Theater,97.23487091064453,3.5567316489731544,16.10296939578244,0.2639421338889535,0.8128165072317741,0.23785542666404005,0.47827454178109907,4.718075011951097,0.8991748687463007,0.6887247052636999
9173,Bonde da Stronda & Mr.Catra,97.23487091064453,3.8616503466537884,0.0,0.2639421338889535,0.8684354002526794,0.0020857970923003695,0.4533681730751133,4.873811910040611,0.9239175145180498,0.6886428437965816
14113,Political Asylum,97.23487091064453,3.961077730398501,0.0,0.2639421338889535,0.8865715167385163,0.0020857970923003695,0.460622619669448,4.825274406568905,0.9162061354564534,0.6884143775629507
11668,Archie Shepp,97.23487091064453,4.0808667980339415,0.6417947272951416,0.2639421338889535,0.9084217193943985,0.011482555006719719,0.47124205231468475,4.758110581715982,0.9055355060333831,0.688388779174034
5287,Raney Shockne Feat. Oren Waters,97.23487091064453,4.125996450989176,0.0,0.2639421338889535,0.9166536230424219,0.0020857970923003695,0.4726554621910103,4.748395642594159,0.9039920484434725,0.6883237553172414
2864,Stevie Ray Vaughan and Double Trouble,97.23487091064453,3.8871519874255425,4.077142138937404,0.2639421338889535,0.8730870435947592,0.061780768136607836,0.46716782462080664,4.781200740850432,0.9092039470726326,0.6881858858467196
757,Crystal Castles,97.23487091064453,3.8692687929408467,15.047414019261035,0.2639421338889535,0.8698250478939967,0.2224006435120525,0.4979870014155906,4.584516632683395,0.877955827474718,0.6879714144451543
1966,Someone Still Loves You Boris Yeltsin,97.23487091064453,4.087749755259507,2.063551902952558,0.2639421338889535,0.9096772096759331,0.03229903639017852,0.4759075447039903,4.719925963200012,0.8994689379852191,0.6876882413446047
189,Poets of the Fall,97.23487091064453,3.9075600988612518,4.603142818837154,0.2639421338889535,0.8768095984112902,0.06948214186504131,0.47019712129310576,4.753965209402282,0.9048769114420683,0.687537016367587
