movieID,title,pred. rating,genres sim.,titles sim.,tags sim.,sc. rating,sc. genres,sc. titles,sc. tags,ratio
7153,The Lord of the Rings: The Return of the King,2.5,5.842857142857143,5.0689325919969646,0.4537807769122635,0.9912829201900667,1.0,1.0,0.5329998761913635,0.949813155695163
4993,The Lord of the Rings: The Fellowship of the Ring,2.5,5.842857142857143,4.982282638998773,0.44835873913625934,0.9912829201900667,1.0,0.9839986440775539,0.527218214255057,0.9476348539092878
5952,The Lord of the Rings: The Two Towers,2.5,5.842857142857143,5.032755352624539,0.29954144831079355,0.9912829201900667,1.0,0.9933192706578642,0.3685304106330129,0.9326981362051144
41566,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",2.5,5.752380952380953,4.840834782373753,0.0,0.9912829201900667,0.984515077424613,0.9578779432576552,0.04912146115849463,0.891019139487487
3889,Highlander: Endgame,2.4364445209503174,5.842857142857143,4.3151005993194085,0.0,0.9660823358434876,1.0,0.8607923766466204,0.04912146115849463,0.8774243181179066
5040,Conan the Destroyer,2.454054594039917,5.842857142857143,4.037582306778709,0.0,0.973064961714295,1.0,0.8095440052363565,0.04912146115849463,0.8750925313252031
5618,Sen to Chihiro no kamikakushi,2.5,4.283333333333333,4.107818527460589,0.8529266696391005,0.9912829201900667,0.7330888345558272,0.8225142923154699,0.9586196727233874,0.8678620984022433
33493,Star Wars: Episode III - Revenge of the Sith,2.4508800506591797,5.635714285714286,4.130766749775326,0.0,0.9718062134612041,0.9645476772616137,0.8267520634894853,0.04912146115849463,0.8621289087539251
46530,Superman Returns,2.4519083499908447,5.635714285714286,4.103709410880285,0.0,0.9722139476869331,0.9645476772616137,0.8217554755515457,0.04912146115849463,0.8617923436504228
393,Street Fighter,2.4306628704071045,5.842857142857143,3.4823902425332722,0.0,0.9637898352698897,1.0,0.7070185506005743,0.04912146115849463,0.8611299352838628
2641,Superman II,2.5,5.635714285714286,3.556862903714851,0.0,0.9912829201900667,0.9645476772616137,0.7207711669243598,0.04912146115849463,0.8593215017889576
4941,Flash Gordon,2.431547164916992,5.635714285714286,4.01226196119554,0.0,0.9641404696875175,0.9645476772616137,0.8048681820219564,0.04912146115849463,0.8568742230976976
60514,Journey to the Center of the Earth,2.397648334503174,5.635714285714286,4.294600387731971,0.0,0.9506991370460625,0.9645476772616137,0.8570066713952524,0.04912146115849463,0.8567115389784452
4896,Harry Potter and the Sorcerer's Stone,2.5,5.233333333333333,4.894960999411642,0.0,0.9912829201900667,0.895680521597392,0.9678732500476876,0.04912146115849463,0.8564848478356017
34150,Fantastic Four,2.444917917251587,5.635714285714286,3.8596541072328434,0.0,0.9694421490552676,0.9645476772616137,0.776686601959602,0.04912146115849463,0.8561767368385622
5039,Dragonslayer,2.427044153213501,5.842857142857143,1.456993675862286,0.29954144831079355,0.9623549662510827,1.0,0.33299536621316883,0.3685304106330129,0.8550945641850514
8368,Harry Potter and the Prisoner of Azkaban,2.46083927154541,5.233333333333333,5.036038459274097,0.0,0.9757551756863723,0.895680521597392,0.9939255509409248,0.04912146115849463,0.8528789801234476
5463,Reign of Fire,2.434340476989746,5.635714285714286,3.762465528708061,0.0,0.9652480547069102,0.9645476772616137,0.7587391134410095,0.04912146115849463,0.85270435024736
5816,Harry Potter and the Chamber of Secrets,2.5,5.233333333333333,4.6704804378655975,0.0,0.9912829201900667,0.895680521597392,0.9264191783640737,0.04912146115849463,0.8523394406672403
6350,Tenk√ no shiro Rapyuta,2.458529472351074,4.283333333333333,3.8598416789616747,0.789862434493238,0.9748393098902067,0.7330888345558272,0.7767212402010572,0.8913726148923324,0.8499806432877526
2373,Red Sonja,2.4339606761932373,5.842857142857143,2.7280272777332044,0.0,0.9650974586898486,1.0,0.5677128744078886,0.04912146115849463,0.8477224170325778
53464,4: Rise of the Silver Surfer,2.3757731914520264,5.635714285714286,3.7234328497257048,0.0,0.9420253547727356,0.9645476772616137,0.7515310796522745,0.04912146115849463,0.8426944668948166
6857,J√bΩ ninp√ch⌠,2.3854575157165527,4.7023809523809526,2.3874920832903213,0.789862434493238,0.9458653168675386,0.8048084759576202,0.5048273832811518,0.8913726148923324,0.839889516947412
2162,The Neverending Story II: The Next Chapter,2.5,5.233333333333333,3.9115191476396367,0.0,0.9912829201900667,0.895680521597392,0.7862643448523012,0.04912146115849463,0.838323957316063
1210,Star Wars: Episode VI - Return of the Jedi,2.4370737075805664,4.933333333333334,4.697202505559174,0.1401382698928708,0.9663318166275586,0.8443357783211084,0.9313538528947979,0.19855459577169016,0.8372578828461158
1275,Highlander,2.500770330429077,5.842857142857143,1.3674472132362165,0.0,0.9915883663489655,1.0,0.316459121581788,0.04912146115849463,0.8331934048136145
2628,Star Wars: Episode I - The Phantom Menace,2.5,4.933333333333334,4.745229773950684,0.0,0.9912829201900667,0.8443357783211084,0.9402228873134482,0.04912146115849463,0.8331819142516643
50601,Bridge to Terabithia,2.5,5.233333333333333,3.4445695311410094,0.0,0.9912829201900667,0.895680521597392,0.7000343267979332,0.04912146115849463,0.8297009555106263
5378,Star Wars: Episode II - Attack of the Clones,2.5,4.933333333333334,4.546075155674718,0.0,0.9912829201900667,0.8443357783211084,0.9034456725502835,0.04912146115849463,0.8295041927753479
2193,Willow,2.5,5.842857142857143,1.1726740809663536,0.0,0.9912829201900667,1.0,0.2804910211300223,0.04912146115849463,0.8294744163048784
2116,The Lord of the Rings: The Return of the King,2.5,4.283333333333333,5.0689325919969646,0.29954144831079355,0.9912829201900667,0.7330888345558272,1.0,0.3685304106330129,0.8266017429616589
1196,Star Wars: Episode V - The Empire Strikes Back,2.5,4.933333333333334,4.368289326952221,0.0,0.9912829201900667,0.8443357783211084,0.8706145604155191,0.04912146115849463,0.8262210815618715
2140,The Dark Crystal,2.445754051208496,5.233333333333333,3.654708331134989,0.0,0.9697736871794576,0.895680521597392,0.7388399535233111,0.04912146115849463,0.8249778249789205
3000,Mononoke-hime,2.5,4.038095238095238,3.0370142231311936,0.789862434493238,0.9912829201900667,0.6911165444172779,0.6247724562960151,0.8913726148923324,0.8245742929617728
2093,Return to Oz,2.426906108856201,5.233333333333333,3.7080272657396485,0.0,0.9623002298456348,0.895680521597392,0.7486861821765752,0.04912146115849463,0.8229730649107178
653,DragonHeart,2.483366012573242,5.842857142857143,0.7579362389173655,0.0,0.9846873251377462,1.0,0.20390277618000408,0.04912146115849463,0.8191773537889483
3997,Dungeons & Dragons,2.5,4.666666666666667,3.1956818548075545,0.29954144831079355,0.9912829201900667,0.7986960065199674,0.6540730751651103,0.3685304106330129,0.818251919263826
2642,Superman III,2.5,4.933333333333334,3.8891551208045936,0.0,0.9912829201900667,0.8443357783211084,0.7821344550962834,0.04912146115849463,0.8173730710299479
6537,Terminator 3: Rise of the Machines,2.4349524974823,4.933333333333334,4.4083558203382545,0.0,0.9654907288913401,0.8443357783211084,0.8780135052395011,0.04912146115849463,0.816644099524779
1375,Star Trek III: The Search for Spock,2.5,4.933333333333334,3.840816526527946,0.0,0.9912829201900667,0.8443357783211084,0.7732079291715954,0.04912146115849463,0.8164804184374791
3877,Supergirl,2.418423891067505,5.842857142857143,1.1262882916243098,0.0,0.9589369187979281,1.0,0.27192511313672957,0.04912146115849463,0.8156794249486937
